,day,num_revs,state,category
8,9,2.0,OH,Barbeque
9,10,3.0,OH,Barbeque
10,11,4.0,OH,Barbeque
11,12,5.0,OH,Barbeque
12,13,2.0,OH,Barbeque
13,14,4.0,OH,Barbeque
14,15,2.0,OH,Barbeque
15,16,7.0,OH,Barbeque
16,17,8.0,OH,Barbeque
17,18,5.0,OH,Barbeque
18,19,4.0,OH,Barbeque
19,20,3.0,OH,Barbeque
20,21,3.0,OH,Barbeque
21,22,3.0,OH,Barbeque
22,23,2.0,OH,Barbeque
23,24,1.0,OH,Barbeque
24,25,5.0,OH,Barbeque
25,26,7.0,OH,Barbeque
26,27,3.0,OH,Barbeque
27,28,4.0,OH,Barbeque
28,29,2.0,OH,Barbeque
29,30,7.0,OH,Barbeque
30,31,5.0,OH,Barbeque
31,32,3.0,OH,Barbeque
32,33,9.0,OH,Barbeque
33,34,6.0,OH,Barbeque
34,35,4.0,OH,Barbeque
35,36,10.0,OH,Barbeque
36,37,6.0,OH,Barbeque
37,38,2.0,OH,Barbeque
38,39,6.0,OH,Barbeque
39,40,3.0,OH,Barbeque
40,41,3.0,OH,Barbeque
41,42,6.0,OH,Barbeque
42,43,3.0,OH,Barbeque
43,44,4.0,OH,Barbeque
44,45,6.0,OH,Barbeque
45,46,4.0,OH,Barbeque
46,47,2.0,OH,Barbeque
47,48,4.0,OH,Barbeque
48,49,7.0,OH,Barbeque
49,50,3.0,OH,Barbeque
50,51,2.0,OH,Barbeque
51,52,4.0,OH,Barbeque
0,1,1.0,OH,Tex-Mex
1,2,1.0,OH,Tex-Mex
2,3,2.0,OH,Tex-Mex
3,4,0.0,OH,Tex-Mex
4,5,1.0,OH,Tex-Mex
5,6,0.0,OH,Tex-Mex
6,7,1.0,OH,Tex-Mex
7,8,2.0,OH,Tex-Mex
8,9,1.0,OH,Tex-Mex
9,10,2.0,OH,Tex-Mex
10,11,1.0,OH,Tex-Mex
11,12,1.0,OH,Tex-Mex
12,13,0.0,OH,Tex-Mex
13,14,0.0,OH,Tex-Mex
14,15,0.0,OH,Tex-Mex
15,16,1.0,OH,Tex-Mex
16,17,1.0,OH,Tex-Mex
17,18,1.0,OH,Tex-Mex
18,19,0.0,OH,Tex-Mex
19,20,1.0,OH,Tex-Mex
20,21,2.0,OH,Tex-Mex
21,22,2.0,OH,Tex-Mex
22,23,0.0,OH,Tex-Mex
23,24,2.0,OH,Tex-Mex
24,25,1.0,OH,Tex-Mex
25,26,1.0,OH,Tex-Mex
26,27,0.0,OH,Tex-Mex
27,28,1.0,OH,Tex-Mex
28,29,0.0,OH,Tex-Mex
29,30,0.0,OH,Tex-Mex
30,31,1.0,OH,Tex-Mex
31,32,1.0,OH,Tex-Mex
32,33,0.0,OH,Tex-Mex
33,34,2.0,OH,Tex-Mex
34,35,1.0,OH,Tex-Mex
35,36,0.0,OH,Tex-Mex
36,37,3.0,OH,Tex-Mex
37,38,0.0,OH,Tex-Mex
38,39,3.0,OH,Tex-Mex
39,40,0.0,OH,Tex-Mex
40,41,0.0,OH,Tex-Mex
41,42,0.0,OH,Tex-Mex
42,43,1.0,OH,Tex-Mex
43,44,1.0,OH,Tex-Mex
44,45,2.0,OH,Tex-Mex
45,46,3.0,OH,Tex-Mex
46,47,1.0,OH,Tex-Mex
47,48,0.0,OH,Tex-Mex
48,49,0.0,OH,Tex-Mex
49,50,1.0,OH,Tex-Mex
50,51,2.0,OH,Tex-Mex
51,52,1.0,OH,Tex-Mex
0,1,6.0,OH,Vegetarian
1,2,1.0,OH,Vegetarian
2,3,3.0,OH,Vegetarian
3,4,2.0,OH,Vegetarian
4,5,0.0,OH,Vegetarian
5,6,5.0,OH,Vegetarian
6,7,3.0,OH,Vegetarian
7,8,2.0,OH,Vegetarian
8,9,6.0,OH,Vegetarian
9,10,1.0,OH,Vegetarian
10,11,2.0,OH,Vegetarian
11,12,4.0,OH,Vegetarian
12,13,8.0,OH,Vegetarian
13,14,1.0,OH,Vegetarian
14,15,5.0,OH,Vegetarian
15,16,2.0,OH,Vegetarian
16,17,5.0,OH,Vegetarian
17,18,4.0,OH,Vegetarian
18,19,5.0,OH,Vegetarian
19,20,4.0,OH,Vegetarian
20,21,2.0,OH,Vegetarian
21,22,2.0,OH,Vegetarian
22,23,1.0,OH,Vegetarian
23,24,3.0,OH,Vegetarian
24,25,3.0,OH,Vegetarian
25,26,5.0,OH,Vegetarian
26,27,0.0,OH,Vegetarian
27,28,4.0,OH,Vegetarian
28,29,6.0,OH,Vegetarian
29,30,2.0,OH,Vegetarian
30,31,5.0,OH,Vegetarian
31,32,4.0,OH,Vegetarian
32,33,2.0,OH,Vegetarian
33,34,5.0,OH,Vegetarian
34,35,4.0,OH,Vegetarian
35,36,5.0,OH,Vegetarian
36,37,3.0,OH,Vegetarian
37,38,3.0,OH,Vegetarian
38,39,2.0,OH,Vegetarian
39,40,6.0,OH,Vegetarian
40,41,7.0,OH,Vegetarian
41,42,3.0,OH,Vegetarian
42,43,4.0,OH,Vegetarian
43,44,4.0,OH,Vegetarian
44,45,2.0,OH,Vegetarian
45,46,2.0,OH,Vegetarian
46,47,3.0,OH,Vegetarian
47,48,8.0,OH,Vegetarian
48,49,4.0,OH,Vegetarian
49,50,4.0,OH,Vegetarian
50,51,1.0,OH,Vegetarian
51,52,8.0,OH,Vegetarian
0,1,3.0,WI,Mediterranean
1,2,3.0,WI,Mediterranean
2,3,5.0,WI,Mediterranean
3,4,2.0,WI,Mediterranean
4,5,2.0,WI,Mediterranean
5,6,1.0,WI,Mediterranean
6,7,0.0,WI,Mediterranean
7,8,1.0,WI,Mediterranean
8,9,1.0,WI,Mediterranean
9,10,1.0,WI,Mediterranean
10,11,1.0,WI,Mediterranean
11,12,1.0,WI,Mediterranean
12,13,1.0,WI,Mediterranean
13,14,2.0,WI,Mediterranean
14,15,3.0,WI,Mediterranean
15,16,0.0,WI,Mediterranean
16,17,2.0,WI,Mediterranean
17,18,4.0,WI,Mediterranean
18,19,2.0,WI,Mediterranean
19,20,1.0,WI,Mediterranean
20,21,1.0,WI,Mediterranean
21,22,2.0,WI,Mediterranean
22,23,1.0,WI,Mediterranean
23,24,2.0,WI,Mediterranean
24,25,5.0,WI,Mediterranean
25,26,4.0,WI,Mediterranean
26,27,2.0,WI,Mediterranean
27,28,2.0,WI,Mediterranean
28,29,3.0,WI,Mediterranean
29,30,9.0,WI,Mediterranean
30,31,2.0,WI,Mediterranean
31,32,6.0,WI,Mediterranean
32,33,2.0,WI,Mediterranean
33,34,3.0,WI,Mediterranean
34,35,2.0,WI,Mediterranean
35,36,5.0,WI,Mediterranean
36,37,2.0,WI,Mediterranean
37,38,4.0,WI,Mediterranean
38,39,2.0,WI,Mediterranean
39,40,4.0,WI,Mediterranean
40,41,3.0,WI,Mediterranean
41,42,2.0,WI,Mediterranean
42,43,2.0,WI,Mediterranean
43,44,3.0,WI,Mediterranean
44,45,2.0,WI,Mediterranean
45,46,3.0,WI,Mediterranean
46,47,1.0,WI,Mediterranean
47,48,6.0,WI,Mediterranean
48,49,5.0,WI,Mediterranean
49,50,3.0,WI,Mediterranean
50,51,4.0,WI,Mediterranean
51,52,0.0,WI,Mediterranean
0,1,2.0,WI,Vegetarian
1,2,1.0,WI,Vegetarian
2,3,1.0,WI,Vegetarian
3,4,0.0,WI,Vegetarian
4,5,1.0,WI,Vegetarian
5,6,0.0,WI,Vegetarian
6,7,1.0,WI,Vegetarian
7,8,2.0,WI,Vegetarian
8,9,0.0,WI,Vegetarian
9,10,1.0,WI,Vegetarian
10,11,3.0,WI,Vegetarian
11,12,1.0,WI,Vegetarian
12,13,1.0,WI,Vegetarian
13,14,0.0,WI,Vegetarian
14,15,3.0,WI,Vegetarian
15,16,1.0,WI,Vegetarian
16,17,0.0,WI,Vegetarian
17,18,0.0,WI,Vegetarian
18,19,1.0,WI,Vegetarian
19,20,0.0,WI,Vegetarian
20,21,2.0,WI,Vegetarian
21,22,2.0,WI,Vegetarian
22,23,0.0,WI,Vegetarian
23,24,0.0,WI,Vegetarian
24,25,1.0,WI,Vegetarian
25,26,1.0,WI,Vegetarian
26,27,1.0,WI,Vegetarian
27,28,0.0,WI,Vegetarian
28,29,3.0,WI,Vegetarian
29,30,1.0,WI,Vegetarian
30,31,1.0,WI,Vegetarian
31,32,1.0,WI,Vegetarian
32,33,4.0,WI,Vegetarian
33,34,0.0,WI,Vegetarian
34,35,1.0,WI,Vegetarian
35,36,0.0,WI,Vegetarian
36,37,0.0,WI,Vegetarian
37,38,1.0,WI,Vegetarian
38,39,1.0,WI,Vegetarian
39,40,0.0,WI,Vegetarian
40,41,1.0,WI,Vegetarian
41,42,2.0,WI,Vegetarian
42,43,3.0,WI,Vegetarian
43,44,1.0,WI,Vegetarian
44,45,1.0,WI,Vegetarian
45,46,1.0,WI,Vegetarian
46,47,2.0,WI,Vegetarian
47,48,3.0,WI,Vegetarian
48,49,0.0,WI,Vegetarian
49,50,0.0,WI,Vegetarian
50,51,0.0,WI,Vegetarian
51,52,0.0,WI,Vegetarian
0,1,0.0,WI,Latin American
1,2,0.0,WI,Latin American
2,3,0.0,WI,Latin American
3,4,0.0,WI,Latin American
4,5,0.0,WI,Latin American
5,6,0.0,WI,Latin American
6,7,0.0,WI,Latin American
7,8,0.0,WI,Latin American
8,9,0.0,WI,Latin American
9,10,0.0,WI,Latin American
10,11,0.0,WI,Latin American
11,12,0.0,WI,Latin American
12,13,0.0,WI,Latin American
13,14,0.0,WI,Latin American
14,15,0.0,WI,Latin American
15,16,0.0,WI,Latin American
16,17,0.0,WI,Latin American
17,18,0.0,WI,Latin American
18,19,0.0,WI,Latin American
19,20,1.0,WI,Latin American
20,21,0.0,WI,Latin American
21,22,0.0,WI,Latin American
22,23,0.0,WI,Latin American
23,24,0.0,WI,Latin American
24,25,0.0,WI,Latin American
25,26,0.0,WI,Latin American
26,27,0.0,WI,Latin American
27,28,0.0,WI,Latin American
28,29,0.0,WI,Latin American
29,30,0.0,WI,Latin American
30,31,1.0,WI,Latin American
31,32,0.0,WI,Latin American
32,33,0.0,WI,Latin American
33,34,0.0,WI,Latin American
34,35,0.0,WI,Latin American
35,36,0.0,WI,Latin American
36,37,0.0,WI,Latin American
37,38,0.0,WI,Latin American
38,39,0.0,WI,Latin American
39,40,1.0,WI,Latin American
40,41,1.0,WI,Latin American
41,42,0.0,WI,Latin American
42,43,0.0,WI,Latin American
43,44,0.0,WI,Latin American
44,45,0.0,WI,Latin American
45,46,0.0,WI,Latin American
46,47,0.0,WI,Latin American
47,48,0.0,WI,Latin American
48,49,1.0,WI,Latin American
49,50,0.0,WI,Latin American
50,51,0.0,WI,Latin American
51,52,0.0,WI,Latin American
0,1,1.0,SC,Fast Food
1,2,2.0,SC,Fast Food
2,3,1.0,SC,Fast Food
3,4,0.0,SC,Fast Food
4,5,0.0,SC,Fast Food
5,6,0.0,SC,Fast Food
6,7,0.0,SC,Fast Food
7,8,1.0,SC,Fast Food
8,9,2.0,SC,Fast Food
9,10,0.0,SC,Fast Food
10,11,1.0,SC,Fast Food
11,12,0.0,SC,Fast Food
12,13,1.0,SC,Fast Food
13,14,1.0,SC,Fast Food
14,15,2.0,SC,Fast Food
15,16,4.0,SC,Fast Food
16,17,1.0,SC,Fast Food
17,18,0.0,SC,Fast Food
18,19,0.0,SC,Fast Food
19,20,1.0,SC,Fast Food
20,21,1.0,SC,Fast Food
21,22,0.0,SC,Fast Food
22,23,0.0,SC,Fast Food
23,24,0.0,SC,Fast Food
24,25,0.0,SC,Fast Food
25,26,2.0,SC,Fast Food
26,27,0.0,SC,Fast Food
27,28,1.0,SC,Fast Food
28,29,0.0,SC,Fast Food
29,30,1.0,SC,Fast Food
30,31,0.0,SC,Fast Food
31,32,0.0,SC,Fast Food
32,33,0.0,SC,Fast Food
33,34,3.0,SC,Fast Food
34,35,0.0,SC,Fast Food
35,36,2.0,SC,Fast Food
36,37,0.0,SC,Fast Food
37,38,1.0,SC,Fast Food
38,39,1.0,SC,Fast Food
39,40,3.0,SC,Fast Food
40,41,0.0,SC,Fast Food
41,42,0.0,SC,Fast Food
42,43,1.0,SC,Fast Food
43,44,0.0,SC,Fast Food
44,45,0.0,SC,Fast Food
45,46,0.0,SC,Fast Food
46,47,1.0,SC,Fast Food
47,48,1.0,SC,Fast Food
48,49,1.0,SC,Fast Food
49,50,0.0,SC,Fast Food
50,51,0.0,SC,Fast Food
51,52,1.0,SC,Fast Food
0,1,1.0,ON,Hot Dogs
1,2,2.0,ON,Hot Dogs
2,3,4.0,ON,Hot Dogs
3,4,3.0,ON,Hot Dogs
4,5,0.0,ON,Hot Dogs
5,6,1.0,ON,Hot Dogs
6,7,1.0,ON,Hot Dogs
7,8,2.0,ON,Hot Dogs
8,9,1.0,ON,Hot Dogs
9,10,2.0,ON,Hot Dogs
10,11,2.0,ON,Hot Dogs
11,12,3.0,ON,Hot Dogs
12,13,3.0,ON,Hot Dogs
13,14,2.0,ON,Hot Dogs
14,15,2.0,ON,Hot Dogs
15,16,3.0,ON,Hot Dogs
16,17,1.0,ON,Hot Dogs
17,18,3.0,ON,Hot Dogs
18,19,4.0,ON,Hot Dogs
19,20,3.0,ON,Hot Dogs
20,21,4.0,ON,Hot Dogs
21,22,0.0,ON,Hot Dogs
22,23,1.0,ON,Hot Dogs
23,24,3.0,ON,Hot Dogs
24,25,3.0,ON,Hot Dogs
25,26,3.0,ON,Hot Dogs
26,27,3.0,ON,Hot Dogs
27,28,1.0,ON,Hot Dogs
28,29,4.0,ON,Hot Dogs
29,30,1.0,ON,Hot Dogs
30,31,1.0,ON,Hot Dogs
31,32,0.0,ON,Hot Dogs
32,33,2.0,ON,Hot Dogs
33,34,2.0,ON,Hot Dogs
34,35,4.0,ON,Hot Dogs
35,36,2.0,ON,Hot Dogs
36,37,2.0,ON,Hot Dogs
37,38,3.0,ON,Hot Dogs
38,39,5.0,ON,Hot Dogs
39,40,3.0,ON,Hot Dogs
40,41,0.0,ON,Hot Dogs
41,42,3.0,ON,Hot Dogs
42,43,0.0,ON,Hot Dogs
43,44,4.0,ON,Hot Dogs
44,45,2.0,ON,Hot Dogs
45,46,1.0,ON,Hot Dogs
46,47,1.0,ON,Hot Dogs
47,48,1.0,ON,Hot Dogs
48,49,3.0,ON,Hot Dogs
49,50,1.0,ON,Hot Dogs
50,51,1.0,ON,Hot Dogs
51,52,1.0,ON,Hot Dogs
0,1,2.0,WI,Sushi Bars
1,2,1.0,WI,Sushi Bars
2,3,4.0,WI,Sushi Bars
3,4,2.0,WI,Sushi Bars
4,5,2.0,WI,Sushi Bars
5,6,4.0,WI,Sushi Bars
6,7,4.0,WI,Sushi Bars
7,8,4.0,WI,Sushi Bars
8,9,1.0,WI,Sushi Bars
9,10,3.0,WI,Sushi Bars
10,11,3.0,WI,Sushi Bars
11,12,2.0,WI,Sushi Bars
12,13,0.0,WI,Sushi Bars
13,14,2.0,WI,Sushi Bars
14,15,3.0,WI,Sushi Bars
15,16,1.0,WI,Sushi Bars
16,17,3.0,WI,Sushi Bars
17,18,4.0,WI,Sushi Bars
18,19,3.0,WI,Sushi Bars
19,20,0.0,WI,Sushi Bars
20,21,3.0,WI,Sushi Bars
21,22,5.0,WI,Sushi Bars
22,23,1.0,WI,Sushi Bars
23,24,3.0,WI,Sushi Bars
24,25,5.0,WI,Sushi Bars
25,26,3.0,WI,Sushi Bars
26,27,4.0,WI,Sushi Bars
27,28,6.0,WI,Sushi Bars
28,29,3.0,WI,Sushi Bars
29,30,2.0,WI,Sushi Bars
30,31,2.0,WI,Sushi Bars
31,32,4.0,WI,Sushi Bars
32,33,3.0,WI,Sushi Bars
33,34,2.0,WI,Sushi Bars
34,35,2.0,WI,Sushi Bars
35,36,1.0,WI,Sushi Bars
36,37,4.0,WI,Sushi Bars
37,38,5.0,WI,Sushi Bars
38,39,0.0,WI,Sushi Bars
39,40,2.0,WI,Sushi Bars
40,41,3.0,WI,Sushi Bars
41,42,1.0,WI,Sushi Bars
42,43,1.0,WI,Sushi Bars
43,44,4.0,WI,Sushi Bars
44,45,2.0,WI,Sushi Bars
45,46,1.0,WI,Sushi Bars
46,47,1.0,WI,Sushi Bars
47,48,2.0,WI,Sushi Bars
48,49,1.0,WI,Sushi Bars
49,50,1.0,WI,Sushi Bars
50,51,1.0,WI,Sushi Bars
51,52,3.0,WI,Sushi Bars
0,1,0.0,WI,Korean
1,2,1.0,WI,Korean
2,3,0.0,WI,Korean
3,4,1.0,WI,Korean
4,5,4.0,WI,Korean
5,6,1.0,WI,Korean
6,7,2.0,WI,Korean
7,8,1.0,WI,Korean
8,9,0.0,WI,Korean
9,10,0.0,WI,Korean
10,11,0.0,WI,Korean
11,12,0.0,WI,Korean
12,13,0.0,WI,Korean
13,14,2.0,WI,Korean
14,15,0.0,WI,Korean
15,16,0.0,WI,Korean
16,17,1.0,WI,Korean
17,18,1.0,WI,Korean
18,19,1.0,WI,Korean
19,20,1.0,WI,Korean
20,21,0.0,WI,Korean
21,22,0.0,WI,Korean
22,23,0.0,WI,Korean
23,24,1.0,WI,Korean
24,25,0.0,WI,Korean
25,26,0.0,WI,Korean
26,27,0.0,WI,Korean
27,28,0.0,WI,Korean
28,29,2.0,WI,Korean
29,30,1.0,WI,Korean
30,31,2.0,WI,Korean
31,32,0.0,WI,Korean
32,33,0.0,WI,Korean
33,34,0.0,WI,Korean
34,35,2.0,WI,Korean
35,36,0.0,WI,Korean
36,37,0.0,WI,Korean
37,38,2.0,WI,Korean
38,39,0.0,WI,Korean
39,40,0.0,WI,Korean
40,41,1.0,WI,Korean
41,42,1.0,WI,Korean
42,43,0.0,WI,Korean
43,44,0.0,WI,Korean
44,45,3.0,WI,Korean
45,46,1.0,WI,Korean
46,47,3.0,WI,Korean
47,48,0.0,WI,Korean
48,49,0.0,WI,Korean
49,50,0.0,WI,Korean
50,51,1.0,WI,Korean
51,52,0.0,WI,Korean
0,1,3.0,OH,Latin American
1,2,2.0,OH,Latin American
2,3,3.0,OH,Latin American
3,4,4.0,OH,Latin American
4,5,1.0,OH,Latin American
5,6,1.0,OH,Latin American
6,7,1.0,OH,Latin American
7,8,3.0,OH,Latin American
8,9,2.0,OH,Latin American
9,10,3.0,OH,Latin American
10,11,3.0,OH,Latin American
11,12,5.0,OH,Latin American
12,13,2.0,OH,Latin American
13,14,2.0,OH,Latin American
14,15,0.0,OH,Latin American
15,16,5.0,OH,Latin American
16,17,3.0,OH,Latin American
17,18,2.0,OH,Latin American
18,19,6.0,OH,Latin American
19,20,4.0,OH,Latin American
20,21,4.0,OH,Latin American
21,22,3.0,OH,Latin American
22,23,1.0,OH,Latin American
23,24,4.0,OH,Latin American
24,25,4.0,OH,Latin American
25,26,4.0,OH,Latin American
26,27,4.0,OH,Latin American
27,28,3.0,OH,Latin American
28,29,3.0,OH,Latin American
29,30,6.0,OH,Latin American
30,31,6.0,OH,Latin American
31,32,2.0,OH,Latin American
32,33,2.0,OH,Latin American
33,34,2.0,OH,Latin American
34,35,2.0,OH,Latin American
35,36,3.0,OH,Latin American
36,37,3.0,OH,Latin American
37,38,2.0,OH,Latin American
38,39,5.0,OH,Latin American
39,40,1.0,OH,Latin American
40,41,3.0,OH,Latin American
41,42,5.0,OH,Latin American
42,43,1.0,OH,Latin American
43,44,2.0,OH,Latin American
44,45,3.0,OH,Latin American
45,46,3.0,OH,Latin American
46,47,2.0,OH,Latin American
47,48,1.0,OH,Latin American
48,49,4.0,OH,Latin American
49,50,0.0,OH,Latin American
50,51,0.0,OH,Latin American
51,52,1.0,OH,Latin American
0,1,3.0,IL,Italian
1,2,4.0,IL,Italian
2,3,6.0,IL,Italian
3,4,1.0,IL,Italian
4,5,1.0,IL,Italian
5,6,5.0,IL,Italian
6,7,5.0,IL,Italian
7,8,3.0,IL,Italian
8,9,0.0,IL,Italian
9,10,3.0,IL,Italian
10,11,2.0,IL,Italian
11,12,0.0,IL,Italian
12,13,0.0,IL,Italian
13,14,5.0,IL,Italian
14,15,1.0,IL,Italian
15,16,4.0,IL,Italian
16,17,1.0,IL,Italian
17,18,5.0,IL,Italian
18,19,2.0,IL,Italian
19,20,3.0,IL,Italian
20,21,2.0,IL,Italian
21,22,4.0,IL,Italian
22,23,2.0,IL,Italian
23,24,3.0,IL,Italian
24,25,5.0,IL,Italian
25,26,2.0,IL,Italian
26,27,4.0,IL,Italian
27,28,1.0,IL,Italian
28,29,4.0,IL,Italian
29,30,3.0,IL,Italian
30,31,3.0,IL,Italian
31,32,5.0,IL,Italian
32,33,2.0,IL,Italian
33,34,2.0,IL,Italian
34,35,4.0,IL,Italian
35,36,0.0,IL,Italian
36,37,0.0,IL,Italian
37,38,2.0,IL,Italian
38,39,2.0,IL,Italian
39,40,4.0,IL,Italian
40,41,2.0,IL,Italian
41,42,4.0,IL,Italian
42,43,0.0,IL,Italian
43,44,2.0,IL,Italian
44,45,1.0,IL,Italian
45,46,3.0,IL,Italian
46,47,4.0,IL,Italian
47,48,3.0,IL,Italian
48,49,3.0,IL,Italian
49,50,2.0,IL,Italian
50,51,0.0,IL,Italian
51,52,1.0,IL,Italian
0,1,2.0,IL,Japanese
1,2,1.0,IL,Japanese
2,3,1.0,IL,Japanese
3,4,2.0,IL,Japanese
4,5,2.0,IL,Japanese
5,6,3.0,IL,Japanese
6,7,2.0,IL,Japanese
7,8,4.0,IL,Japanese
8,9,4.0,IL,Japanese
9,10,3.0,IL,Japanese
10,11,2.0,IL,Japanese
11,12,2.0,IL,Japanese
12,13,4.0,IL,Japanese
13,14,1.0,IL,Japanese
14,15,0.0,IL,Japanese
15,16,0.0,IL,Japanese
16,17,2.0,IL,Japanese
17,18,2.0,IL,Japanese
18,19,4.0,IL,Japanese
19,20,3.0,IL,Japanese
20,21,1.0,IL,Japanese
21,22,1.0,IL,Japanese
22,23,1.0,IL,Japanese
23,24,1.0,IL,Japanese
24,25,2.0,IL,Japanese
25,26,3.0,IL,Japanese
26,27,1.0,IL,Japanese
27,28,0.0,IL,Japanese
28,29,2.0,IL,Japanese
29,30,1.0,IL,Japanese
30,31,2.0,IL,Japanese
31,32,4.0,IL,Japanese
32,33,0.0,IL,Japanese
33,34,2.0,IL,Japanese
34,35,0.0,IL,Japanese
35,36,1.0,IL,Japanese
36,37,2.0,IL,Japanese
37,38,3.0,IL,Japanese
38,39,1.0,IL,Japanese
39,40,0.0,IL,Japanese
40,41,3.0,IL,Japanese
41,42,0.0,IL,Japanese
42,43,3.0,IL,Japanese
43,44,1.0,IL,Japanese
44,45,2.0,IL,Japanese
45,46,2.0,IL,Japanese
46,47,1.0,IL,Japanese
47,48,1.0,IL,Japanese
48,49,1.0,IL,Japanese
49,50,0.0,IL,Japanese
50,51,5.0,IL,Japanese
51,52,1.0,IL,Japanese
0,1,1.0,IL,Korean
1,2,1.0,IL,Korean
2,3,1.0,IL,Korean
3,4,2.0,IL,Korean
4,5,1.0,IL,Korean
5,6,3.0,IL,Korean
6,7,0.0,IL,Korean
7,8,3.0,IL,Korean
8,9,0.0,IL,Korean
9,10,2.0,IL,Korean
10,11,5.0,IL,Korean
11,12,1.0,IL,Korean
12,13,1.0,IL,Korean
13,14,1.0,IL,Korean
14,15,3.0,IL,Korean
15,16,2.0,IL,Korean
16,17,2.0,IL,Korean
17,18,1.0,IL,Korean
18,19,4.0,IL,Korean
19,20,2.0,IL,Korean
20,21,3.0,IL,Korean
21,22,0.0,IL,Korean
22,23,3.0,IL,Korean
23,24,2.0,IL,Korean
24,25,4.0,IL,Korean
25,26,2.0,IL,Korean
26,27,5.0,IL,Korean
27,28,0.0,IL,Korean
28,29,3.0,IL,Korean
29,30,1.0,IL,Korean
30,31,1.0,IL,Korean
31,32,0.0,IL,Korean
32,33,0.0,IL,Korean
33,34,0.0,IL,Korean
34,35,4.0,IL,Korean
35,36,3.0,IL,Korean
36,37,0.0,IL,Korean
37,38,2.0,IL,Korean
38,39,1.0,IL,Korean
39,40,0.0,IL,Korean
40,41,0.0,IL,Korean
41,42,1.0,IL,Korean
42,43,0.0,IL,Korean
43,44,1.0,IL,Korean
44,45,2.0,IL,Korean
45,46,1.0,IL,Korean
46,47,3.0,IL,Korean
47,48,0.0,IL,Korean
48,49,3.0,IL,Korean
49,50,0.0,IL,Korean
50,51,2.0,IL,Korean
51,52,0.0,IL,Korean
0,1,1.0,IL,Thai
1,2,0.0,IL,Thai
2,3,0.0,IL,Thai
3,4,5.0,IL,Thai
4,5,5.0,IL,Thai
5,6,3.0,IL,Thai
6,7,4.0,IL,Thai
7,8,1.0,IL,Thai
8,9,0.0,IL,Thai
9,10,2.0,IL,Thai
10,11,6.0,IL,Thai
11,12,2.0,IL,Thai
12,13,3.0,IL,Thai
13,14,1.0,IL,Thai
14,15,2.0,IL,Thai
15,16,2.0,IL,Thai
16,17,6.0,IL,Thai
17,18,3.0,IL,Thai
18,19,4.0,IL,Thai
19,20,4.0,IL,Thai
20,21,1.0,IL,Thai
21,22,0.0,IL,Thai
22,23,0.0,IL,Thai
23,24,0.0,IL,Thai
24,25,1.0,IL,Thai
25,26,1.0,IL,Thai
26,27,2.0,IL,Thai
27,28,0.0,IL,Thai
28,29,3.0,IL,Thai
29,30,2.0,IL,Thai
30,31,1.0,IL,Thai
31,32,1.0,IL,Thai
32,33,2.0,IL,Thai
33,34,2.0,IL,Thai
34,35,2.0,IL,Thai
35,36,3.0,IL,Thai
36,37,0.0,IL,Thai
37,38,2.0,IL,Thai
38,39,0.0,IL,Thai
39,40,1.0,IL,Thai
40,41,3.0,IL,Thai
41,42,5.0,IL,Thai
42,43,0.0,IL,Thai
43,44,1.0,IL,Thai
44,45,2.0,IL,Thai
45,46,2.0,IL,Thai
46,47,4.0,IL,Thai
47,48,1.0,IL,Thai
48,49,2.0,IL,Thai
49,50,3.0,IL,Thai
50,51,4.0,IL,Thai
51,52,1.0,IL,Thai
0,1,1.0,OH,French
1,2,1.0,OH,French
2,3,2.0,OH,French
3,4,0.0,OH,French
4,5,0.0,OH,French
5,6,2.0,OH,French
6,7,1.0,OH,French
7,8,1.0,OH,French
8,9,2.0,OH,French
9,10,2.0,OH,French
10,11,3.0,OH,French
11,12,1.0,OH,French
12,13,2.0,OH,French
13,14,0.0,OH,French
14,15,2.0,OH,French
15,16,0.0,OH,French
16,17,2.0,OH,French
17,18,2.0,OH,French
18,19,2.0,OH,French
19,20,4.0,OH,French
20,21,3.0,OH,French
21,22,1.0,OH,French
22,23,1.0,OH,French
23,24,2.0,OH,French
24,25,2.0,OH,French
25,26,2.0,OH,French
26,27,2.0,OH,French
27,28,2.0,OH,French
28,29,2.0,OH,French
29,30,4.0,OH,French
30,31,1.0,OH,French
31,32,3.0,OH,French
32,33,2.0,OH,French
33,34,3.0,OH,French
34,35,1.0,OH,French
35,36,3.0,OH,French
36,37,3.0,OH,French
37,38,1.0,OH,French
38,39,1.0,OH,French
39,40,2.0,OH,French
40,41,1.0,OH,French
41,42,1.0,OH,French
42,43,1.0,OH,French
43,44,2.0,OH,French
44,45,0.0,OH,French
45,46,0.0,OH,French
46,47,2.0,OH,French
47,48,2.0,OH,French
48,49,3.0,OH,French
49,50,1.0,OH,French
50,51,5.0,OH,French
51,52,3.0,OH,French
0,1,0.0,WI,French
1,2,0.0,WI,French
2,3,0.0,WI,French
3,4,0.0,WI,French
4,5,0.0,WI,French
5,6,0.0,WI,French
6,7,0.0,WI,French
7,8,0.0,WI,French
8,9,0.0,WI,French
9,10,1.0,WI,French
10,11,0.0,WI,French
11,12,1.0,WI,French
12,13,0.0,WI,French
13,14,1.0,WI,French
14,15,0.0,WI,French
15,16,1.0,WI,French
16,17,0.0,WI,French
17,18,0.0,WI,French
18,19,0.0,WI,French
19,20,0.0,WI,French
20,21,0.0,WI,French
21,22,1.0,WI,French
